frame,time_s,scenario,source,target_lux,detected,est_x,est_y,est_z,err_x,err_y,err_z,rot_x,rot_y,rot_z,marker_area_px,frame_brightness
68,4.5333,Twilight 19:00,real-world,3.0,1,-0.01428,0.03861,2.28684,0.28684,-0.01428,-0.96139,3.26773,-0.14969,0.16105,6536.0,55.345
69,4.6,Twilight 19:00,real-world,3.0,1,-0.03735,0.04214,2.264,0.264,-0.03735,-0.95786,3.33004,-0.15005,0.10931,6616.0,55.26
70,4.6667,Twilight 19:00,real-world,3.0,1,-0.06539,0.0413,2.27238,0.27238,-0.06539,-0.9587,2.95515,-0.14994,-0.03433,6624.5,55.017
71,4.7333,Twilight 19:00,real-world,3.0,1,-0.09684,0.04051,2.24486,0.24486,-0.09684,-0.95949,2.89046,-0.15762,0.07133,6713.5,54.786
72,4.8,Twilight 19:00,real-world,3.0,1,-0.13185,0.04082,2.22956,0.22956,-0.13185,-0.95918,2.88758,-0.13437,-0.0575,6771.0,54.594
73,4.8667,Twilight 19:00,real-world,3.0,1,-0.1632,0.04231,2.27514,0.27514,-0.1632,-0.95769,-3.06251,0.12625,-0.37715,6609.5,54.636
74,4.9333,Twilight 19:00,real-world,3.0,1,-0.19262,0.03863,2.25557,0.25557,-0.19262,-0.96137,2.97134,-0.13344,-0.03229,6728.0,54.714
75,5.0,Twilight 19:00,real-world,3.0,1,-0.21599,0.03787,2.25416,0.25416,-0.21599,-0.96213,2.94358,-0.12622,0.00602,6721.0,54.757
76,5.0667,Twilight 19:00,real-world,3.0,1,-0.23521,0.03966,2.27122,0.27122,-0.23521,-0.96034,3.0087,-0.14807,0.0355,6698.0,54.801
77,5.1333,Twilight 19:00,real-world,3.0,1,-0.24871,0.03854,2.26022,0.26022,-0.24871,-0.96146,3.07444,-0.15497,0.00602,6788.0,55.024
78,5.2,Twilight 19:00,real-world,3.0,1,-0.25945,0.0387,2.25358,0.25358,-0.25945,-0.9613,2.99915,-0.15787,0.01538,6787.5,55.069
79,5.2667,Twilight 19:00,real-world,3.0,1,-0.26901,0.03974,2.25736,0.25736,-0.26901,-0.96026,3.08096,-0.17372,0.00099,6805.0,55.109
80,5.3333,Twilight 19:00,real-world,3.0,1,-0.278,0.03746,2.26061,0.26061,-0.278,-0.96254,3.08853,-0.15062,0.39068,6788.0,55.106
81,5.4,Twilight 19:00,real-world,3.0,1,-0.2873,0.03631,2.25512,0.25512,-0.2873,-0.96369,2.99851,-0.17691,0.07637,6804.5,55.179
82,5.4667,Twilight 19:00,real-world,3.0,1,-0.29475,0.03784,2.23942,0.23942,-0.29475,-0.96216,2.99084,-0.1784,-0.07451,6804.0,55.19
83,5.5333,Twilight 19:00,real-world,3.0,1,-0.30724,0.03723,2.2565,0.2565,-0.30724,-0.96277,3.06222,-0.1715,-0.06096,6759.5,55.294
84,5.6,Twilight 19:00,real-world,3.0,1,-0.32334,0.03449,2.27232,0.27232,-0.32334,-0.96551,3.07346,-0.18144,-0.03593,6687.0,55.349
85,5.6667,Twilight 19:00,real-world,3.0,1,-0.34352,0.03364,2.27317,0.27317,-0.34352,-0.96636,3.01576,-0.16665,-0.00562,6669.0,55.493
86,5.7333,Twilight 19:00,real-world,3.0,1,-0.36412,0.03366,2.25811,0.25811,-0.36412,-0.96634,3.0761,-0.15209,0.04353,6825.0,55.498
87,5.8,Twilight 19:00,real-world,3.0,1,-0.39144,0.03671,2.25132,0.25132,-0.39144,-0.96329,-3.30717,0.18547,-0.04447,6786.0,55.554
88,5.8667,Twilight 19:00,real-world,3.0,1,-0.41781,0.03713,2.24327,0.24327,-0.41781,-0.96287,2.95472,-0.13741,0.01214,6802.0,55.66
89,5.9333,Twilight 19:00,real-world,3.0,1,-0.44538,0.03711,2.24478,0.24478,-0.44538,-0.96289,2.94426,-0.1293,0.15362,6878.5,55.746
90,6.0,Twilight 19:00,real-world,3.0,1,-0.47177,0.03785,2.23419,0.23419,-0.47177,-0.96215,3.02156,-0.11371,0.05036,6957.5,55.709
91,6.0667,Twilight 19:00,real-world,3.0,1,-0.49952,0.04022,2.24171,0.24171,-0.49952,-0.95978,2.98029,-0.11877,0.15422,6956.0,55.694
92,6.1333,Twilight 19:00,real-world,3.0,1,-0.51868,0.04271,2.2551,0.2551,-0.51868,-0.95729,-3.02067,0.08606,-0.41109,6962.0,55.708
93,6.2,Twilight 19:00,real-world,3.0,1,-0.52771,0.03893,2.22807,0.22807,-0.52771,-0.96107,-3.12153,0.09849,-0.10648,7086.0,55.812
94,6.2667,Twilight 19:00,real-world,3.0,1,-0.54025,0.03723,2.23753,0.23753,-0.54025,-0.96277,3.14075,-0.11197,0.07941,7008.0,55.822
95,6.3333,Twilight 19:00,real-world,3.0,1,-0.54536,0.03656,2.22483,0.22483,-0.54536,-0.96344,3.17043,-0.10098,0.14046,7130.5,55.829
96,6.4,Twilight 19:00,real-world,3.0,1,-0.55321,0.03605,2.23592,0.23592,-0.55321,-0.96395,-3.11799,0.08411,-0.23201,7119.0,55.873
97,6.4667,Twilight 19:00,real-world,3.0,1,-0.55406,0.03414,2.22812,0.22812,-0.55406,-0.96586,-3.12459,0.09915,-0.09928,7086.0,55.948
98,6.5333,Twilight 19:00,real-world,3.0,1,-0.55838,0.03376,2.24157,0.24157,-0.55838,-0.96624,-3.04895,0.09648,-0.59806,7046.5,55.97
99,6.6,Twilight 19:00,real-world,3.0,1,-0.55858,0.03468,2.23619,0.23619,-0.55858,-0.96532,-2.98583,0.08259,-0.45084,7089.5,55.917
100,6.6667,Twilight 19:00,real-world,3.0,1,-0.56442,0.03055,2.24972,0.24972,-0.56442,-0.96945,3.08021,-0.10522,0.25229,7040.0,55.93
101,6.7333,Twilight 19:00,real-world,3.0,1,-0.55997,0.02684,2.22776,0.22776,-0.55997,-0.97316,3.12516,-0.10462,0.09397,7086.0,55.975
102,6.8,Twilight 19:00,real-world,3.0,1,-0.56219,0.02279,2.24393,0.24393,-0.56219,-0.97721,3.08337,-0.09335,0.52537,7080.0,55.943
103,6.8667,Twilight 19:00,real-world,3.0,1,-0.56169,0.01436,2.23145,0.23145,-0.56169,-0.98564,2.99746,-0.13214,0.22679,7089.5,55.983
104,6.9333,Twilight 19:00,real-world,3.0,1,-0.55815,0.00151,2.22028,0.22028,-0.55815,-0.99849,2.93134,-0.15014,0.26541,7094.0,55.921
105,7.0,Twilight 19:00,real-world,3.0,1,-0.56155,-0.01429,2.23643,0.23643,-0.56155,-1.01429,3.02221,-0.13832,0.29252,7096.0,55.956
106,7.0667,Twilight 19:00,real-world,3.0,1,-0.56261,-0.03889,2.23913,0.23913,-0.56261,-1.03889,3.04105,-0.19714,0.1706,7024.0,56.027
107,7.1333,Twilight 19:00,real-world,3.0,1,-0.56914,-0.07178,2.24653,0.24653,-0.56914,-1.07178,3.13083,-0.17286,0.22059,7052.0,56.05
108,7.2,Twilight 19:00,real-world,3.0,1,-0.56803,-0.10772,2.22789,0.22789,-0.56803,-1.10772,2.95627,-0.16819,0.40787,7061.0,56.032
109,7.2667,Twilight 19:00,real-world,3.0,1,-0.57254,-0.14469,2.21795,0.21795,-0.57254,-1.14469,-3.07239,0.116,-0.67062,7162.0,55.98
110,7.3333,Twilight 19:00,real-world,3.0,1,-0.58052,-0.18149,2.22516,0.22516,-0.58052,-1.18149,3.09079,-0.06426,0.61132,7185.5,55.968
111,7.4,Twilight 19:00,real-world,3.0,1,-0.58338,-0.21402,2.22509,0.22509,-0.58338,-1.21402,3.08394,-0.10319,0.22762,7158.0,55.918
112,7.4667,Twilight 19:00,real-world,3.0,1,-0.58286,-0.24008,2.22298,0.22298,-0.58286,-1.24008,3.08159,-0.10444,0.21655,7158.0,55.798
113,7.5333,Twilight 19:00,real-world,3.0,1,-0.58116,-0.25907,2.21498,0.21498,-0.58116,-1.25907,3.01964,-0.10929,0.27645,7152.0,55.725
114,7.6,Twilight 19:00,real-world,3.0,1,-0.5846,-0.2731,2.21913,0.21913,-0.5846,-1.2731,3.05311,-0.06425,0.28889,7182.0,55.589
115,7.6667,Twilight 19:00,real-world,3.0,1,-0.5869,-0.28496,2.21874,0.21874,-0.5869,-1.28496,3.05487,-0.06442,0.28149,7182.0,55.448
116,7.7333,Twilight 19:00,real-world,3.0,1,-0.5913,-0.2926,2.2295,0.2295,-0.5913,-1.2926,-3.13728,0.02983,-0.16939,7140.0,55.375
117,7.8,Twilight 19:00,real-world,3.0,1,-0.59077,-0.29489,2.22594,0.22594,-0.59077,-1.29489,3.04969,-0.04525,0.22413,7095.5,55.341
118,7.8667,Twilight 19:00,real-world,3.0,1,-0.59243,-0.29557,2.22773,0.22773,-0.59243,-1.29557,-3.18177,0.0166,-0.23907,7138.0,55.336
119,7.9333,Twilight 19:00,real-world,3.0,1,-0.58798,-0.29125,2.22114,0.22114,-0.58798,-1.29125,-2.75974,-0.06291,-0.50357,7140.0,55.386
120,8.0,Twilight 19:00,real-world,3.0,1,-0.58675,-0.29464,2.22403,0.22403,-0.58675,-1.29464,-3.21829,0.02699,-0.21298,7095.0,55.291
121,8.0667,Twilight 19:00,real-world,3.0,1,-0.58314,-0.2933,2.21736,0.21736,-0.58314,-1.2933,-3.24851,0.04498,-0.23433,7093.0,55.33
122,8.1333,Twilight 19:00,real-world,3.0,1,-0.58432,-0.29649,2.2353,0.2353,-0.58432,-1.29649,3.10571,-0.03349,0.20959,7096.5,55.344
123,8.2,Twilight 19:00,real-world,3.0,1,-0.57798,-0.29325,2.22243,0.22243,-0.57798,-1.29325,3.04816,-0.04392,0.20043,7095.5,55.344
124,8.2667,Twilight 19:00,real-world,3.0,1,-0.57586,-0.29336,2.22535,0.22535,-0.57586,-1.29336,3.11243,-0.01602,0.16982,7139.0,55.356
125,8.3333,Twilight 19:00,real-world,3.0,1,-0.57293,-0.29314,2.23141,0.23141,-0.57293,-1.29314,3.06159,-0.03538,0.26823,7094.5,55.319
126,8.4,Twilight 19:00,real-world,3.0,1,-0.56734,-0.29021,2.22134,0.22134,-0.56734,-1.29021,-3.2348,0.07499,-0.29232,7095.5,55.257
127,8.4667,Twilight 19:00,real-world,3.0,1,-0.56646,-0.28975,2.23942,0.23942,-0.56646,-1.28975,-2.83398,0.03013,-0.47945,7103.5,55.293
128,8.5333,Twilight 19:00,real-world,3.0,1,-0.55957,-0.28732,2.21899,0.21899,-0.55957,-1.28732,-3.18777,0.0643,-0.29507,7182.0,55.294
129,8.6,Twilight 19:00,real-world,3.0,1,-0.56178,-0.29065,2.24779,0.24779,-0.56178,-1.29065,-3.0909,0.06003,-0.36923,7100.0,55.283
130,8.6667,Twilight 19:00,real-world,3.0,1,-0.54345,-0.28691,2.20571,0.20571,-0.54345,-1.28691,3.02203,-0.06952,0.39098,7221.0,55.241
131,8.7333,Twilight 19:00,real-world,3.0,1,-0.53335,-0.28756,2.21089,0.21089,-0.53335,-1.28756,3.02154,-0.07519,0.42764,7179.5,55.196
132,8.8,Twilight 19:00,real-world,3.0,1,-0.51882,-0.28841,2.22203,0.22203,-0.51882,-1.28841,3.02459,-0.08272,0.40905,7097.0,55.071
133,8.8667,Twilight 19:00,real-world,3.0,1,-0.49423,-0.28407,2.19174,0.19174,-0.49423,-1.28407,2.99288,-0.07043,0.34776,7221.0,54.999
134,8.9333,Twilight 19:00,real-world,3.0,1,-0.47498,-0.28403,2.20687,0.20687,-0.47498,-1.28403,3.03449,-0.06155,0.41215,7179.5,54.896
135,9.0,Twilight 19:00,real-world,3.0,1,-0.44537,-0.28095,2.20088,0.20088,-0.44537,-1.28095,3.02402,-0.06158,0.4008,7179.5,54.859
136,9.0667,Twilight 19:00,real-world,3.0,1,-0.41359,-0.27711,2.2065,0.2065,-0.41359,-1.27711,-2.8649,-0.01769,-0.10021,7179.5,54.687
137,9.1333,Twilight 19:00,real-world,3.0,1,-0.37218,-0.27292,2.19262,0.19262,-0.37218,-1.27292,3.01977,-0.04577,0.30344,7180.0,54.644
138,9.2,Twilight 19:00,real-world,3.0,1,-0.32854,-0.26633,2.16623,0.16623,-0.32854,-1.26633,2.97007,-0.08307,0.36751,7225.0,54.574
139,9.2667,Twilight 19:00,real-world,3.0,1,-0.30234,-0.27296,2.23443,0.23443,-0.30234,-1.27296,3.25259,-0.04389,-0.0395,6980.0,54.447
140,9.3333,Twilight 19:00,real-world,3.0,1,-0.26402,-0.27373,2.23099,0.23099,-0.26402,-1.27373,3.08762,-0.10335,0.43876,6902.5,54.279
141,9.4,Twilight 19:00,real-world,3.0,1,-0.23306,-0.27537,2.22864,0.22864,-0.23306,-1.27537,3.07654,-0.10012,0.2816,6947.0,54.267
142,9.4667,Twilight 19:00,real-world,3.0,1,-0.20496,-0.27615,2.22539,0.22539,-0.20496,-1.27615,3.08819,-0.07897,0.1745,6984.0,54.17
143,9.5333,Twilight 19:00,real-world,3.0,1,-0.18451,-0.27784,2.23633,0.23633,-0.18451,-1.27784,3.13504,-0.10542,0.34004,6908.0,54.133
144,9.6,Twilight 19:00,real-world,3.0,1,-0.16725,-0.27717,2.23499,0.23499,-0.16725,-1.27717,-2.87749,0.05243,-0.02086,6944.0,54.124
145,9.6667,Twilight 19:00,real-world,3.0,1,-0.15344,-0.28103,2.25059,0.25059,-0.15344,-1.28103,3.09972,-0.08057,0.20856,6817.5,54.099
146,9.7333,Twilight 19:00,real-world,3.0,1,-0.13888,-0.28041,2.22889,0.22889,-0.13888,-1.28041,3.0335,-0.08455,0.17621,6860.5,54.099
147,9.8,Twilight 19:00,real-world,3.0,1,-0.12953,-0.28466,2.24282,0.24282,-0.12953,-1.28466,3.01298,-0.0897,0.1739,6738.0,54.136
148,9.8667,Twilight 19:00,real-world,3.0,1,-0.11929,-0.28819,2.24627,0.24627,-0.11929,-1.28819,2.98684,-0.07588,0.23785,6648.0,54.208
149,9.9333,Twilight 19:00,real-world,3.0,1,-0.11247,-0.28834,2.25171,0.25171,-0.11247,-1.28834,2.97724,-0.07731,0.1888,6609.0,54.196
