frame,time_s,scenario,source,target_lux,detected,est_x,est_y,est_z,err_x,err_y,err_z,rot_x,rot_y,rot_z,marker_area_px,frame_brightness
55,1.8436,Evening 21:00,simulation,0.3,1,-0.31037,0.00837,2.73791,0.73791,-0.31037,-0.99163,3.26116,0.01157,0.15822,600.0,12.012
56,1.8771,Evening 21:00,simulation,0.3,1,-0.31023,0.0087,2.6307,0.6307,-0.31023,-0.9913,3.43972,0.03131,0.1962,625.0,11.99
57,1.9106,Evening 21:00,simulation,0.3,1,-0.3359,0.00835,2.74081,0.74081,-0.3359,-0.99165,3.25174,0.01157,0.16758,600.0,12.007
58,1.9441,Evening 21:00,simulation,0.3,1,-0.3359,0.00835,2.74081,0.74081,-0.3359,-0.99165,3.25174,0.01157,0.16758,600.0,12.007
59,1.9777,Evening 21:00,simulation,0.3,1,-0.35296,0.00833,2.74286,0.74286,-0.35296,-0.99167,3.24459,0.0114,0.17296,600.0,12.006
60,2.0112,Evening 21:00,simulation,0.3,1,-0.35118,0.00869,2.63565,0.63565,-0.35118,-0.99131,3.43211,0.03457,0.22072,625.0,11.987
61,2.0447,Evening 21:00,simulation,0.3,1,-0.37863,0.0083,2.7461,0.7461,-0.37863,-0.9917,3.23213,0.01081,0.17918,600.0,12.011
62,2.0782,Evening 21:00,simulation,0.3,1,-0.37586,0.00868,2.63891,0.63891,-0.37586,-0.99132,3.42706,0.03639,0.23526,625.0,11.995
63,2.1117,Evening 21:00,simulation,0.3,1,-0.39237,0.00868,2.6412,0.6412,-0.39237,-0.99132,3.42348,0.03753,0.24486,625.0,11.999
64,2.1453,Evening 21:00,simulation,0.3,1,-0.42163,0.00821,2.75189,0.75189,-0.42163,-0.99179,3.20328,0.00836,0.18115,600.0,12.003
65,2.1788,Evening 21:00,simulation,0.3,1,-0.42163,0.00821,2.75189,0.75189,-0.42163,-0.99179,3.20328,0.00836,0.18115,600.0,12.003
66,2.2123,Evening 21:00,simulation,0.3,1,-0.41721,0.00867,2.64481,0.64481,-0.41721,-0.99133,3.4178,0.03914,0.25914,625.0,11.978
67,2.2458,Evening 21:00,simulation,0.3,1,-0.44216,0.00867,2.64864,0.64864,-0.44216,-0.99133,3.41173,0.04061,0.27324,625.0,11.995
68,2.2793,Evening 21:00,simulation,0.3,1,-0.44216,0.00867,2.64864,0.64864,-0.44216,-0.99133,3.41173,0.04061,0.27324,625.0,11.995
69,2.3128,Evening 21:00,simulation,0.3,1,-0.45885,0.00866,2.6513,0.6513,-0.45885,-0.99134,3.40746,0.04151,0.28254,625.0,11.989
70,2.3464,Evening 21:00,simulation,0.3,1,-0.4903,0.00802,2.75812,0.75812,-0.4903,-0.99198,3.14609,0.00145,0.16469,600.0,12.003
71,2.3799,Evening 21:00,simulation,0.3,1,-0.48397,0.00865,2.65548,0.65548,-0.48397,-0.99135,3.40071,0.04274,0.29631,625.0,11.979
72,2.4134,Evening 21:00,simulation,0.3,1,-0.51587,0.00801,2.75907,0.75907,-0.51587,-0.99199,3.14294,0.00101,0.15949,600.0,11.995
73,2.4469,Evening 21:00,simulation,0.3,1,-0.51587,0.00801,2.75907,0.75907,-0.51587,-0.99199,3.14294,0.00101,0.15949,600.0,11.995
74,2.4804,Evening 21:00,simulation,0.3,1,-0.5329,0.008,2.75958,0.75958,-0.5329,-0.992,3.14199,0.00086,0.15546,600.0,11.999
75,2.514,Evening 21:00,simulation,0.3,1,-0.53821,0.00842,2.72422,0.72422,-0.53821,-0.99158,3.27384,0.02488,0.41853,625.0,11.981
76,2.5475,Evening 21:00,simulation,0.3,1,-0.55844,0.008,2.76021,0.76021,-0.55844,-0.992,3.14125,0.00072,0.14897,600.0,11.999
77,2.581,Evening 21:00,simulation,0.3,1,-0.56548,0.00826,2.73406,0.73406,-0.56548,-0.99174,3.2276,0.01621,0.36305,625.0,11.984
